instantHour,dteday,seasonHour,yrHour,mnthHour,hr,holidayHour,weekdayHour,workingdayHour,weathersitHour,tempHour,atempHour,humHour,windspeedHour,casualHour,registeredHour,cntHour,instantDay,seasonDay,yrDay,mnthDay,holidayDay,weekdayDay,workingdayDay,weathersitDay,tempDay,atempDay,humDay,windspeedDay,casualDay,registeredDay,cntDay
9680,2012-02-13,Dingin,1,Feb,6,0,1,1,Baik,-3.3,0.1061,54.0,15.001299999999999,1.0,71.0,72.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9681,2012-02-13,Dingin,1,Feb,7,0,1,1,Baik,-3.3,0.1061,54.0,12.998000000000001,1.0,194.0,195.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9682,2012-02-13,Dingin,1,Feb,8,0,1,1,Baik,-3.3,0.1212,54.0,8.9981,4.0,413.0,417.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9683,2012-02-13,Dingin,1,Feb,9,0,1,1,Baik,-2.3600000000000003,0.1364,50.0,12.998000000000001,7.0,198.0,205.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9684,2012-02-13,Dingin,1,Feb,10,0,1,1,Baik,-1.419999999999999,0.1515,50.0,8.9981,1.0,70.0,71.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9685,2012-02-13,Dingin,1,Feb,11,0,1,1,Baik,2.34,0.2273,37.0,12.998000000000001,5.0,85.0,90.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9686,2012-02-13,Dingin,1,Feb,12,0,1,1,Baik,5.160000000000002,0.2576,28.000000000000004,22.0028,7.0,111.0,118.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9687,2012-02-13,Dingin,1,Feb,13,0,1,1,Baik,7.040000000000001,0.303,22.0,15.001299999999999,11.0,129.0,140.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9688,2012-02-13,Dingin,1,Feb,14,0,1,1,Baik,7.98,0.3485,23.0,7.0015,10.0,125.0,135.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9689,2012-02-13,Dingin,1,Feb,15,0,1,1,Baik,8.919999999999998,0.3485,27.0,8.9981,10.0,145.0,155.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9690,2012-02-13,Dingin,1,Feb,16,0,1,1,Baik,8.919999999999998,0.3485,23.0,12.998000000000001,5.0,206.0,211.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9691,2012-02-13,Dingin,1,Feb,17,0,1,1,Baik,8.919999999999998,0.3485,23.0,12.998000000000001,8.0,399.0,407.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9692,2012-02-13,Dingin,1,Feb,18,0,1,1,Baik,7.98,0.3182,25.0,16.997899999999998,6.0,399.0,405.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9693,2012-02-13,Dingin,1,Feb,19,0,1,1,Baik,7.98,0.3333,25.0,8.9981,7.0,256.0,263.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9694,2012-02-13,Dingin,1,Feb,20,0,1,1,Baik,6.1,0.303,42.0,11.0014,4.0,210.0,214.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9695,2012-02-13,Dingin,1,Feb,21,0,1,1,Baik,5.160000000000002,0.2879,45.0,8.9981,2.0,145.0,147.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9696,2012-02-13,Dingin,1,Feb,22,0,1,1,Baik,4.220000000000001,0.2727,56.00000000000001,7.0015,3.0,99.0,102.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9697,2012-02-13,Dingin,1,Feb,23,0,1,1,Baik,5.160000000000002,0.3182,41.0,0.0,2.0,34.0,36.0,409,Dingin,1,Feb,0,1,1,Baik,2.4574999999999996,0.227913,41.125,11.207961,94.0,3328,3422
9698,2012-02-14,Dingin,1,Feb,0,0,2,1,Mendung,4.220000000000001,0.303,60.0,0.0,0.0,14.0,14.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9699,2012-02-14,Dingin,1,Feb,1,0,2,1,Mendung,4.220000000000001,0.303,56.00000000000001,0.0,0.0,6.0,6.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9700,2012-02-14,Dingin,1,Feb,2,0,2,1,Mendung,5.160000000000002,0.3182,41.0,0.0,0.0,3.0,3.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9701,2012-02-14,Dingin,1,Feb,3,0,2,1,Mendung,4.220000000000001,0.303,52.0,0.0,0.0,3.0,3.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9702,2012-02-14,Dingin,1,Feb,4,0,2,1,Mendung,4.220000000000001,0.2727,65.0,7.0015,0.0,2.0,2.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9703,2012-02-14,Dingin,1,Feb,5,0,2,1,Mendung,4.220000000000001,0.2727,65.0,7.0015,2.0,20.0,22.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9704,2012-02-14,Dingin,1,Feb,6,0,2,1,Mendung,4.220000000000001,0.303,56.00000000000001,0.0,1.0,89.0,90.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9705,2012-02-14,Dingin,1,Feb,7,0,2,1,Mendung,3.2799999999999994,0.2576,60.0,6.0032,4.0,276.0,280.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9706,2012-02-14,Dingin,1,Feb,8,0,2,1,Mendung,3.2799999999999994,0.2879,70.0,0.0,3.0,510.0,513.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9707,2012-02-14,Dingin,1,Feb,9,0,2,1,Mendung,4.220000000000001,0.2879,56.00000000000001,6.0032,6.0,256.0,262.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9708,2012-02-14,Dingin,1,Feb,10,0,2,1,Mendung,4.220000000000001,0.2727,60.0,8.9981,8.0,90.0,98.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9709,2012-02-14,Dingin,1,Feb,11,0,2,1,Mendung,6.1,0.303,45.0,11.0014,5.0,107.0,112.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9710,2012-02-14,Dingin,1,Feb,12,0,2,1,Mendung,6.1,0.2879,52.0,15.001299999999999,10.0,162.0,172.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9711,2012-02-14,Dingin,1,Feb,13,0,2,1,Mendung,8.919999999999998,0.3333,40.0,16.997899999999998,6.0,167.0,173.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9712,2012-02-14,Dingin,1,Feb,14,0,2,1,Baik,10.8,0.4091,40.0,15.001299999999999,13.0,111.0,124.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9713,2012-02-14,Dingin,1,Feb,15,0,2,1,Mendung,11.739999999999998,0.4242,38.0,30.002599999999997,7.0,138.0,145.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9714,2012-02-14,Dingin,1,Feb,16,0,2,1,Baik,11.739999999999998,0.4242,35.0,19.999499999999998,15.0,251.0,266.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9715,2012-02-14,Dingin,1,Feb,17,0,2,1,Baik,11.739999999999998,0.4242,38.0,23.9994,19.0,504.0,523.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9716,2012-02-14,Dingin,1,Feb,18,0,2,1,Mendung,9.86,0.3939,46.0,19.999499999999998,8.0,398.0,406.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9717,2012-02-14,Dingin,1,Feb,19,0,2,1,Mendung,8.919999999999998,0.3485,50.0,11.0014,11.0,270.0,281.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9718,2012-02-14,Dingin,1,Feb,20,0,2,1,Mendung,9.86,0.3939,46.0,8.9981,6.0,178.0,184.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9719,2012-02-14,Dingin,1,Feb,21,0,2,1,Mendung,8.919999999999998,0.3636,50.0,7.0015,4.0,105.0,109.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9720,2012-02-14,Dingin,1,Feb,22,0,2,1,Mendung,8.919999999999998,0.3636,50.0,7.0015,5.0,72.0,77.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9721,2012-02-14,Dingin,1,Feb,23,0,2,1,Mendung,8.919999999999998,0.3636,50.0,6.0032,2.0,55.0,57.0,410,Dingin,1,Feb,0,2,1,Mendung,7.000848999999999,0.333946,50.875,9.458993,135.0,3787,3922
9722,2012-02-15,Dingin,1,Feb,0,0,3,1,Baik,7.040000000000001,0.3485,56.99999999999999,0.0,0.0,22.0,22.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9723,2012-02-15,Dingin,1,Feb,1,0,3,1,Baik,7.98,0.3636,53.0,0.0,0.0,5.0,5.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9724,2012-02-15,Dingin,1,Feb,2,0,3,1,Baik,6.1,0.3333,61.0,0.0,0.0,4.0,4.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9725,2012-02-15,Dingin,1,Feb,3,0,3,1,Baik,5.160000000000002,0.3182,75.0,0.0,0.0,3.0,3.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9726,2012-02-15,Dingin,1,Feb,4,0,3,1,Baik,5.160000000000002,0.2879,70.0,7.0015,0.0,1.0,1.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9727,2012-02-15,Dingin,1,Feb,5,0,3,1,Baik,5.160000000000002,0.2879,70.0,7.0015,0.0,25.0,25.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9728,2012-02-15,Dingin,1,Feb,6,0,3,1,Baik,6.1,0.303,61.0,8.9981,3.0,92.0,95.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9729,2012-02-15,Dingin,1,Feb,7,0,3,1,Mendung,6.1,0.2879,65.0,12.998000000000001,3.0,318.0,321.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9730,2012-02-15,Dingin,1,Feb,8,0,3,1,Baik,7.040000000000001,0.2879,61.0,23.9994,7.0,508.0,515.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9731,2012-02-15,Dingin,1,Feb,9,0,3,1,Baik,7.040000000000001,0.303,61.0,22.0028,5.0,226.0,231.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9732,2012-02-15,Dingin,1,Feb,10,0,3,1,Baik,7.98,0.303,56.99999999999999,19.999499999999998,12.0,108.0,120.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9733,2012-02-15,Dingin,1,Feb,11,0,3,1,Baik,8.919999999999998,0.3333,53.0,19.0012,13.0,125.0,138.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9734,2012-02-15,Dingin,1,Feb,12,0,3,1,Baik,9.86,0.3939,46.0,26.0027,11.0,152.0,163.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9735,2012-02-15,Dingin,1,Feb,13,0,3,1,Baik,10.8,0.4091,43.0,19.0012,11.0,159.0,170.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9736,2012-02-15,Dingin,1,Feb,14,0,3,1,Baik,11.739999999999998,0.4242,41.0,23.9994,6.0,128.0,134.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9737,2012-02-15,Dingin,1,Feb,15,0,3,1,Baik,11.739999999999998,0.4242,41.0,15.001299999999999,7.0,164.0,171.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9738,2012-02-15,Dingin,1,Feb,16,0,3,1,Baik,11.739999999999998,0.4242,38.0,12.998000000000001,9.0,222.0,231.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9739,2012-02-15,Dingin,1,Feb,17,0,3,1,Baik,11.739999999999998,0.4242,38.0,12.998000000000001,17.0,470.0,487.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9740,2012-02-15,Dingin,1,Feb,18,0,3,1,Baik,10.8,0.4091,40.0,15.001299999999999,9.0,459.0,468.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9741,2012-02-15,Dingin,1,Feb,19,0,3,1,Baik,9.86,0.3939,43.0,11.0014,9.0,302.0,311.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9742,2012-02-15,Dingin,1,Feb,20,0,3,1,Baik,8.919999999999998,0.3485,46.0,11.0014,4.0,207.0,211.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9743,2012-02-15,Dingin,1,Feb,21,0,3,1,Baik,7.98,0.3333,53.0,11.0014,8.0,170.0,178.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9744,2012-02-15,Dingin,1,Feb,22,0,3,1,Baik,7.98,0.3485,49.0,7.0015,3.0,104.0,107.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9745,2012-02-15,Dingin,1,Feb,23,0,3,1,Baik,7.98,0.3485,53.0,6.0032,4.0,54.0,58.0,411,Dingin,1,Feb,0,3,1,Baik,8.371651,0.351629,53.125,12.167200000000001,141.0,4028,4169
9746,2012-02-16,Dingin,1,Feb,0,0,4,1,Mendung,6.1,0.303,70.0,8.9981,1.0,22.0,23.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9747,2012-02-16,Dingin,1,Feb,1,0,4,1,Mendung,6.1,0.3333,70.0,0.0,0.0,5.0,5.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9748,2012-02-16,Dingin,1,Feb,2,0,4,1,Mendung,6.1,0.3182,70.0,6.0032,1.0,6.0,7.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9749,2012-02-16,Dingin,1,Feb,3,0,4,1,Mendung,6.1,0.3333,61.0,0.0,0.0,1.0,1.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9750,2012-02-16,Dingin,1,Feb,4,0,4,1,Buruk,6.1,0.3182,70.0,6.0032,0.0,3.0,3.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9751,2012-02-16,Dingin,1,Feb,5,0,4,1,Mendung,6.1,0.3333,70.0,0.0,0.0,20.0,20.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9752,2012-02-16,Dingin,1,Feb,6,0,4,1,Mendung,6.1,0.3182,70.0,6.0032,4.0,83.0,87.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9753,2012-02-16,Dingin,1,Feb,7,0,4,1,Mendung,6.1,0.303,70.0,8.9981,3.0,285.0,288.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9754,2012-02-16,Dingin,1,Feb,8,0,4,1,Mendung,6.1,0.3182,70.0,6.0032,9.0,489.0,498.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9755,2012-02-16,Dingin,1,Feb,9,0,4,1,Mendung,6.1,0.303,70.0,11.0014,3.0,199.0,202.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9756,2012-02-16,Dingin,1,Feb,10,0,4,1,Buruk,7.040000000000001,0.3333,70.0,8.9981,2.0,42.0,44.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9757,2012-02-16,Dingin,1,Feb,11,0,4,1,Buruk,7.040000000000001,0.3333,70.0,7.0015,2.0,69.0,71.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9758,2012-02-16,Dingin,1,Feb,12,0,4,1,Buruk,7.040000000000001,0.3333,76.0,6.0032,1.0,44.0,45.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9759,2012-02-16,Dingin,1,Feb,13,0,4,1,Buruk,7.98,0.3182,71.0,16.997899999999998,2.0,62.0,64.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9760,2012-02-16,Dingin,1,Feb,14,0,4,1,Buruk,7.040000000000001,0.3182,81.0,12.998000000000001,1.0,30.0,31.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9761,2012-02-16,Dingin,1,Feb,15,0,4,1,Buruk,7.98,0.3636,76.0,0.0,3.0,50.0,53.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9762,2012-02-16,Dingin,1,Feb,16,0,4,1,Buruk,7.98,0.3636,81.0,0.0,8.0,110.0,118.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9763,2012-02-16,Dingin,1,Feb,17,0,4,1,Buruk,7.98,0.3636,87.0,0.0,8.0,281.0,289.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9764,2012-02-16,Dingin,1,Feb,18,0,4,1,Buruk,7.98,0.3333,87.0,8.9981,8.0,345.0,353.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9765,2012-02-16,Dingin,1,Feb,19,0,4,1,Mendung,7.040000000000001,0.3182,87.0,11.0014,4.0,254.0,258.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9766,2012-02-16,Dingin,1,Feb,20,0,4,1,Mendung,7.040000000000001,0.3333,87.0,8.9981,5.0,211.0,216.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9767,2012-02-16,Dingin,1,Feb,21,0,4,1,Mendung,7.98,0.3485,81.0,7.0015,3.0,142.0,145.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9768,2012-02-16,Dingin,1,Feb,22,0,4,1,Mendung,7.040000000000001,0.3485,81.0,0.0,3.0,108.0,111.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9769,2012-02-16,Dingin,1,Feb,23,0,4,1,Baik,7.040000000000001,0.3333,81.0,6.0032,3.0,70.0,73.0,412,Dingin,1,Feb,0,4,1,Mendung,6.883348999999999,0.330162,75.29169999999999,6.125475000000001,74.0,2931,3005
9770,2012-02-17,Dingin,1,Feb,0,0,5,1,Mendung,6.1,0.3333,87.0,0.0,2.0,32.0,34.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9771,2012-02-17,Dingin,1,Feb,1,0,5,1,Mendung,6.1,0.3333,93.0,0.0,2.0,16.0,18.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9772,2012-02-17,Dingin,1,Feb,2,0,5,1,Mendung,6.1,0.3182,93.0,7.0015,1.0,11.0,12.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9773,2012-02-17,Dingin,1,Feb,3,0,5,1,Mendung,5.160000000000002,0.2879,93.0,7.0015,0.0,1.0,1.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9774,2012-02-17,Dingin,1,Feb,4,0,5,1,Mendung,5.160000000000002,0.2727,93.0,12.998000000000001,0.0,1.0,1.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9775,2012-02-17,Dingin,1,Feb,5,0,5,1,Mendung,5.160000000000002,0.2727,93.0,11.0014,0.0,16.0,16.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9776,2012-02-17,Dingin,1,Feb,6,0,5,1,Mendung,5.160000000000002,0.2879,96.0,8.9981,1.0,70.0,71.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9777,2012-02-17,Dingin,1,Feb,7,0,5,1,Mendung,5.160000000000002,0.2879,93.0,7.0015,4.0,222.0,226.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9778,2012-02-17,Dingin,1,Feb,8,0,5,1,Mendung,4.220000000000001,0.303,100.0,0.0,4.0,516.0,520.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9779,2012-02-17,Dingin,1,Feb,9,0,5,1,Mendung,4.220000000000001,0.303,100.0,0.0,8.0,275.0,283.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9780,2012-02-17,Dingin,1,Feb,10,0,5,1,Baik,7.98,0.3182,71.0,19.0012,13.0,103.0,116.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9781,2012-02-17,Dingin,1,Feb,11,0,5,1,Baik,8.919999999999998,0.3333,62.0,27.999299999999998,9.0,133.0,142.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9782,2012-02-17,Dingin,1,Feb,12,0,5,1,Baik,9.86,0.3939,46.0,26.0027,21.0,177.0,198.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9783,2012-02-17,Dingin,1,Feb,13,0,5,1,Baik,10.8,0.4091,43.0,23.9994,34.0,171.0,205.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9784,2012-02-17,Dingin,1,Feb,14,0,5,1,Baik,10.8,0.4091,37.0,23.9994,33.0,137.0,170.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9785,2012-02-17,Dingin,1,Feb,15,0,5,1,Baik,11.739999999999998,0.4242,35.0,27.999299999999998,41.0,180.0,221.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9786,2012-02-17,Dingin,1,Feb,16,0,5,1,Baik,11.739999999999998,0.4242,32.0,19.999499999999998,56.0,251.0,307.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9787,2012-02-17,Dingin,1,Feb,17,0,5,1,Baik,11.739999999999998,0.4242,32.0,22.0028,36.0,429.0,465.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9788,2012-02-17,Dingin,1,Feb,18,0,5,1,Baik,10.8,0.4091,35.0,16.997899999999998,15.0,362.0,377.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9789,2012-02-17,Dingin,1,Feb,19,0,5,1,Baik,9.86,0.3939,37.0,15.001299999999999,16.0,266.0,282.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9790,2012-02-17,Dingin,1,Feb,20,0,5,1,Baik,10.8,0.4091,35.0,12.998000000000001,13.0,158.0,171.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
9791,2012-02-17,Dingin,1,Feb,21,0,5,1,Baik,9.86,0.3939,37.0,12.998000000000001,15.0,114.0,129.0,413,Dingin,1,Feb,0,5,1,Baik,8.136651,0.351629,63.4583,13.791682,349.0,3805,4154
